s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C
Time,TC_23,TC_20,TC_17,TC_14,TC_3,TC_22,TC_19,TC_16,TC_13,TC_11,TC_2,TC_21,TC_18,TC_15,TC_12,TC_10,TC_1,HF_10,HF_5,HF_9,HF_7,HF_4,HF_2,HF_8,HF_6,HF_3,HF_1,TC_32,TC_31,TC_30,TC_29,TC_28,TC_37,TC_36,TC_35,TC_34,TC_33
 6.8000937E+002, 7.2590853E+001, 3.4872149E+001, 3.5707736E+001, 3.6818095E+001, 4.1076174E+001, 9.0819358E+001, 8.1134047E+001, 8.2040940E+001, 8.2474526E+001, 8.1077380E+001, 6.8121467E+001, 6.7578608E+001, 5.4268545E+001, 5.6578499E+001, 5.8066705E+001, 5.9997023E+001, 6.1873744E+001, 6.0100139E-002, 5.3447994E-002, 3.5928107E-001, 4.1870321E-001, 4.7027540E-001, 5.4074503E-001, 3.0058575E-001, 3.1551133E-001, 3.3498124E-001, 3.6230163E-001, 1.2364347E+002, 1.3047140E+002, 1.4612063E+002, 1.5791414E+002, 1.6580593E+002, 1.3598721E+002, 1.3402153E+002, 1.4593566E+002, 1.6270586E+002, 1.7085888E+002
 6.9000916E+002, 7.1711388E+001, 3.5078036E+001, 3.6028033E+001, 3.7389404E+001, 4.0592134E+001, 9.0531529E+001, 8.2113074E+001, 8.4196948E+001, 8.4950749E+001, 8.3385324E+001, 6.8082500E+001, 6.6768744E+001, 5.7216283E+001, 6.0028218E+001, 6.1635567E+001, 6.3309257E+001, 6.3410028E+001, 6.0014341E-002, 6.1238327E-002, 4.4690919E-001, 5.2879530E-001, 5.9087320E-001, 6.2364424E-001, 3.3526276E-001, 3.7951436E-001, 4.1214905E-001, 4.4317177E-001, 1.2174529E+002, 1.2876919E+002, 1.4330748E+002, 1.5425119E+002, 1.6123129E+002, 1.3460386E+002, 1.3087774E+002, 1.4400318E+002, 1.5901843E+002, 1.6820666E+002
 7.0000876E+002, 7.2006716E+001, 3.4854776E+001, 3.5856776E+001, 3.7162448E+001, 4.0898012E+001, 9.1866106E+001, 8.6531513E+001, 8.8129041E+001, 8.7750666E+001, 8.5110804E+001, 6.8587249E+001, 6.9307402E+001, 5.8890115E+001, 6.2300469E+001, 6.4227712E+001, 6.5927927E+001, 6.4972026E+001, 5.3627381E-002, 5.2568467E-002, 4.8079493E-001, 5.6837073E-001, 6.2089965E-001, 6.4327423E-001, 2.8933240E-001, 3.2419048E-001, 3.6089369E-001, 4.1744632E-001, 1.1978877E+002, 1.2669479E+002, 1.4019089E+002, 1.5177164E+002, 1.5979374E+002, 1.3354975E+002, 1.2881167E+002, 1.4244955E+002, 1.5917665E+002, 1.7027289E+002
 7.1000164E+002, 7.1722792E+001, 3.5640637E+001, 3.6659187E+001, 3.7914614E+001, 4.1089699E+001, 9.2470072E+001, 8.6862938E+001, 8.8030628E+001, 8.7434604E+001, 8.4224271E+001, 6.8310556E+001, 6.7246057E+001, 5.7044293E+001, 6.0542949E+001, 6.3067839E+001, 6.5401701E+001, 6.4999816E+001, 7.1372440E-002, 6.9957732E-002, 4.0311427E-001, 4.4770119E-001, 4.7874824E-001, 4.7400731E-001, 2.5597479E-001, 2.7023413E-001, 3.0303948E-001, 3.4123122E-001, 1.1812509E+002, 1.2542679E+002, 1.3710454E+002, 1.4963267E+002, 1.5753693E+002, 1.3570543E+002, 1.2972051E+002, 1.4062247E+002, 1.5597744E+002, 1.6671216E+002
 7.2000031E+002, 7.0101163E+001, 3.5755057E+001, 3.6875552E+001, 3.7802511E+001, 4.1199852E+001, 9.1687882E+001, 8.7102376E+001, 8.8128133E+001, 8.7140329E+001, 8.3272164E+001, 6.7596568E+001, 6.6436612E+001, 5.8003735E+001, 6.1605232E+001, 6.4076004E+001, 6.5902556E+001, 6.4733326E+001, 5.1675849E-002, 5.3361316E-002, 5.1248047E-001, 5.8114567E-001, 6.1689718E-001, 6.1740956E-001, 3.0742629E-001, 3.4469966E-001, 3.6986607E-001, 4.0686301E-001, 1.1677433E+002, 1.2178849E+002, 1.3615358E+002, 1.4757666E+002, 1.5486166E+002, 1.3228438E+002, 1.2564005E+002, 1.3817169E+002, 1.5292480E+002, 1.6300067E+002
 7.3000351E+002, 6.9436689E+001, 3.5266733E+001, 3.6209804E+001, 3.7193510E+001, 4.0575246E+001, 8.9720826E+001, 8.6546745E+001, 8.7570432E+001, 8.6595397E+001, 8.3025200E+001, 6.6020934E+001, 6.5189694E+001, 5.6770225E+001, 6.0073552E+001, 6.2049891E+001, 6.3483175E+001, 6.3177957E+001, 4.8220670E-002, 4.0481002E-002, 3.9152043E-001, 4.2505871E-001, 4.6249114E-001, 5.1577207E-001, 2.3572731E-001, 2.4532130E-001, 2.5879135E-001, 2.8986232E-001, 1.1483622E+002, 1.1872552E+002, 1.3285918E+002, 1.4499291E+002, 1.5192457E+002, 1.3351083E+002, 1.2510637E+002, 1.3301203E+002, 1.4791886E+002, 1.5712443E+002
 7.4000105E+002, 6.7891099E+001, 3.4877500E+001, 3.5890840E+001, 3.6897183E+001, 4.0482935E+001, 8.7141650E+001, 8.4338326E+001, 8.5631866E+001, 8.5061250E+001, 8.1849359E+001, 6.5299756E+001, 6.6042890E+001, 5.7015275E+001, 5.9571408E+001, 6.0786593E+001, 6.1679642E+001, 6.1722002E+001, 5.0465411E-002, 5.2216793E-002, 4.1699599E-001, 4.8391833E-001, 5.3731644E-001, 5.5854006E-001, 2.8152387E-001, 3.0314971E-001, 3.1832743E-001, 3.4525113E-001, 1.1220877E+002, 1.1708793E+002, 1.3057551E+002, 1.4405586E+002, 1.5070389E+002, 1.2870183E+002, 1.2409911E+002, 1.2905308E+002, 1.4461945E+002, 1.5351037E+002
 7.5000013E+002, 6.6892833E+001, 3.4639538E+001, 3.5831092E+001, 3.6680402E+001, 4.1210940E+001, 8.6368814E+001, 8.3516182E+001, 8.4367817E+001, 8.3640910E+001, 8.0825337E+001, 6.5354866E+001, 6.4599453E+001, 5.6079192E+001, 5.8841252E+001, 6.0161497E+001, 6.0818479E+001, 6.0767854E+001, 4.9119849E-002, 4.2997308E-002, 3.5181567E-001, 3.8222585E-001, 3.9832862E-001, 4.2169422E-001, 2.5470458E-001, 2.6730198E-001, 2.8344141E-001, 3.1058783E-001, 1.1116655E+002, 1.1617937E+002, 1.2841644E+002, 1.4129396E+002, 1.4805245E+002, 1.2471493E+002, 1.2082911E+002, 1.2580142E+002, 1.4172590E+002, 1.5078771E+002
 7.6000845E+002, 6.5911461E+001, 3.4563687E+001, 3.5577840E+001, 3.6312073E+001, 4.2749335E+001, 8.4791771E+001, 8.1567936E+001, 8.2480636E+001, 8.1699852E+001, 7.8815054E+001, 6.4613931E+001, 6.3320404E+001, 5.5110123E+001, 5.7475257E+001, 5.8610393E+001, 5.9217791E+001, 5.9743685E+001, 4.9757265E-002, 4.4608703E-002, 3.2156280E-001, 3.5968724E-001, 4.1610546E-001, 4.8614217E-001, 2.2886181E-001, 2.3757576E-001, 2.5229555E-001, 2.7452762E-001, 1.0981911E+002, 1.1466770E+002, 1.2645480E+002, 1.3861723E+002, 1.4550520E+002, 1.2414021E+002, 1.1835574E+002, 1.2236470E+002, 1.3814015E+002, 1.4707476E+002
 7.7000920E+002, 6.5085097E+001, 3.4505348E+001, 3.5303065E+001, 3.6086745E+001, 4.2057685E+001, 8.2402530E+001, 7.6436778E+001, 7.7431919E+001, 7.7486919E+001, 7.5943211E+001, 6.3923031E+001, 6.1448617E+001, 5.3239320E+001, 5.5272642E+001, 5.5980707E+001, 5.6441177E+001, 5.7722611E+001, 5.2439092E-002, 4.9379921E-002, 2.2810293E-001, 2.5877178E-001, 2.8500186E-001, 3.2286317E-001, 1.8335607E-001, 1.7879093E-001, 1.7822604E-001, 1.8279805E-001, 1.0878740E+002, 1.1412262E+002, 1.2472329E+002, 1.3588428E+002, 1.4240588E+002, 1.2258715E+002, 1.1647518E+002, 1.2321528E+002, 1.3792406E+002, 1.4662504E+002
 7.8000019E+002, 6.3866814E+001, 3.4420725E+001, 3.5205546E+001, 3.5880821E+001, 4.2001940E+001, 8.1156084E+001, 7.1275649E+001, 7.2317461E+001, 7.2611580E+001, 7.2280874E+001, 6.2189194E+001, 5.9750319E+001, 5.0574941E+001, 5.2249397E+001, 5.3130584E+001, 5.3697294E+001, 5.5164273E+001, 4.6523297E-002, 4.0851522E-002, 2.1485513E-001, 2.3671857E-001, 2.7512342E-001, 3.4174295E-001, 1.9701281E-001, 2.0102359E-001, 2.1419418E-001, 2.2624984E-001, 1.0746495E+002, 1.1339896E+002, 1.2308014E+002, 1.3423767E+002, 1.4025702E+002, 1.1981586E+002, 1.1497889E+002, 1.1951927E+002, 1.3294589E+002, 1.4296443E+002
 7.9000508E+002, 6.4734506E+001, 3.4100984E+001, 3.4840368E+001, 3.5716818E+001, 4.0442752E+001, 8.1376000E+001, 7.1835399E+001, 7.3345948E+001, 7.3846091E+001, 7.3608347E+001, 6.2498729E+001, 5.9385972E+001, 5.0990478E+001, 5.2822388E+001, 5.3730777E+001, 5.4034491E+001, 5.4130043E+001, 4.1803114E-002, 4.2602299E-002, 3.7302449E-001, 4.4294266E-001, 4.7994255E-001, 5.0538527E-001, 2.2012258E-001, 2.3911045E-001, 2.6140122E-001, 2.9063422E-001, 1.0489734E+002, 1.1148611E+002, 1.2194549E+002, 1.3332294E+002, 1.3946587E+002, 1.2322590E+002, 1.1181914E+002, 1.1472095E+002, 1.3048381E+002, 1.4147166E+002
 8.0001084E+002, 6.4185393E+001, 3.3874284E+001, 3.4521507E+001, 3.5574382E+001, 3.9309484E+001, 8.1428174E+001, 7.4917373E+001, 7.6876642E+001, 7.7190509E+001, 7.5938283E+001, 6.3725249E+001, 6.0027661E+001, 5.2739425E+001, 5.5050882E+001, 5.6167422E+001, 5.6668601E+001, 5.6768243E+001, 4.5328287E-002, 4.7643163E-002, 3.9059554E-001, 4.5066076E-001, 4.9597683E-001, 5.2725238E-001, 2.7112261E-001, 3.0604395E-001, 3.2589023E-001, 3.3980662E-001, 1.0253958E+002, 1.0870469E+002, 1.1936446E+002, 1.3200966E+002, 1.3841852E+002, 1.2014048E+002, 1.1155077E+002, 1.1436909E+002, 1.2853833E+002, 1.3755897E+002
 8.1000918E+002, 6.2827009E+001, 3.3847459E+001, 3.4734177E+001, 3.5959487E+001, 3.9738796E+001, 8.1759765E+001, 7.6806684E+001, 7.8773210E+001, 7.9221796E+001, 7.7770709E+001, 6.3572549E+001, 5.9230273E+001, 5.4346848E+001, 5.6759620E+001, 5.7706904E+001, 5.7764792E+001, 5.6148529E+001, 4.2532772E-002, 4.4490494E-002, 3.2264418E-001, 3.8820556E-001, 4.5090549E-001, 4.9457369E-001, 2.3230113E-001, 2.5301906E-001, 2.7277981E-001, 2.9469048E-001, 1.0156746E+002, 1.0718164E+002, 1.1686445E+002, 1.2988066E+002, 1.3604895E+002, 1.1996657E+002, 1.1167542E+002, 1.1403351E+002, 1.2776071E+002, 1.3658059E+002
 8.2000083E+002, 6.3823754E+001, 3.3928134E+001, 3.5014621E+001, 3.6092367E+001, 3.9619477E+001, 8.0952911E+001, 7.7471516E+001, 7.9053214E+001, 7.9225121E+001, 7.7228455E+001, 6.1942597E+001, 5.9547136E+001, 5.3986971E+001, 5.5924561E+001, 5.6543368E+001, 5.6675151E+001, 5.6318502E+001, 4.3725230E-002, 4.1897824E-002, 3.6303119E-001, 4.1310409E-001, 4.4564882E-001, 4.5905326E-001, 2.4989407E-001, 2.6476063E-001, 2.6545886E-001, 2.7441203E-001, 1.0051679E+002, 1.0517565E+002, 1.1576501E+002, 1.2734507E+002, 1.3411696E+002, 1.1688691E+002, 1.1026851E+002, 1.1653408E+002, 1.3004208E+002, 1.3760913E+002
 8.3001080E+002, 6.2722180E+001, 3.3645361E+001, 3.4658149E+001, 3.5819929E+001, 3.8999002E+001, 7.9823146E+001, 7.7963195E+001, 7.9553747E+001, 7.9083959E+001, 7.5768376E+001, 6.1790508E+001, 6.0643440E+001, 5.4715793E+001, 5.6695169E+001, 5.7081827E+001, 5.7222541E+001, 5.7502207E+001, 3.7802555E-002, 3.5937803E-002, 3.5437484E-001, 4.1333070E-001, 4.4059612E-001, 4.2228728E-001, 2.0831493E-001, 2.2359016E-001, 2.3490521E-001, 2.6328266E-001, 9.8593705E+001, 1.0281258E+002, 1.1470755E+002, 1.2550723E+002, 1.3172655E+002, 1.1411014E+002, 1.0722940E+002, 1.1598953E+002, 1.2981158E+002, 1.3607129E+002
 8.4000897E+002, 6.0991122E+001, 3.3392736E+001, 3.4424963E+001, 3.5457151E+001, 3.8816847E+001, 7.7013469E+001, 7.4410161E+001, 7.6016875E+001, 7.5514342E+001, 7.2467844E+001, 6.0162493E+001, 5.9190014E+001, 5.2464194E+001, 5.4080290E+001, 5.4859700E+001, 5.5410287E+001, 5.6166846E+001, 3.8827169E-002, 3.8339019E-002, 2.1745817E-001, 2.3041030E-001, 2.4596076E-001, 2.9683089E-001, 1.6360183E-001, 1.6406594E-001, 1.8186819E-001, 2.0828000E-001, 9.7634526E+001, 1.0218816E+002, 1.1305895E+002, 1.2358363E+002, 1.2925599E+002, 1.1396933E+002, 1.0702293E+002, 1.1472095E+002, 1.2900826E+002, 1.3612487E+002
 8.5000520E+002, 5.9358563E+001, 3.3206066E+001, 3.4097681E+001, 3.5015567E+001, 3.8828482E+001, 7.4145639E+001, 7.0707989E+001, 7.2031568E+001, 7.1796062E+001, 6.9985949E+001, 5.9292962E+001, 5.8596197E+001, 5.0200997E+001, 5.1566086E+001, 5.2984669E+001, 5.4348302E+001, 5.4670873E+001, 3.8242769E-002, 3.4800465E-002, 2.0405569E-001, 2.5849384E-001, 3.1697654E-001, 3.5857914E-001, 1.8503580E-001, 1.8799652E-001, 2.0503211E-001, 2.3209580E-001, 9.6837110E+001, 1.0187025E+002, 1.1170943E+002, 1.2162952E+002, 1.2755296E+002, 1.1215239E+002, 1.0393602E+002, 1.1361277E+002, 1.2918886E+002, 1.3592565E+002
 8.6000133E+002, 6.0463274E+001, 3.3126730E+001, 3.3854314E+001, 3.4799045E+001, 3.8919762E+001, 7.3763682E+001, 7.0752050E+001, 7.1787303E+001, 7.1584317E+001, 7.0000939E+001, 5.8574254E+001, 5.8234436E+001, 5.0389753E+001, 5.2016329E+001, 5.3472244E+001, 5.4774643E+001, 5.4811819E+001, 3.8313397E-002, 3.4339638E-002, 3.5956229E-001, 3.9483883E-001, 4.1199069E-001, 4.2080155E-001, 2.1342468E-001, 2.4492051E-001, 2.6345203E-001, 2.8584106E-001, 9.6792094E+001, 1.0154057E+002, 1.0969477E+002, 1.2047353E+002, 1.2768514E+002, 1.0868720E+002, 1.0310107E+002, 1.0842968E+002, 1.2203309E+002, 1.3001083E+002
 8.7000562E+002, 6.2180508E+001, 3.3235845E+001, 3.3928242E+001, 3.5049186E+001, 3.8746707E+001, 7.4465951E+001, 7.3242900E+001, 7.4001386E+001, 7.3162101E+001, 7.0587797E+001, 5.7842956E+001, 5.8234060E+001, 5.1484401E+001, 5.3330374E+001, 5.4443267E+001, 5.5590398E+001, 5.5307219E+001, 4.0939565E-002, 4.4867434E-002, 3.3218694E-001, 3.8521395E-001, 4.0897052E-001, 4.1235428E-001, 2.4368307E-001, 2.6550518E-001, 2.8045456E-001, 3.0092580E-001, 9.6350085E+001, 1.0076840E+002, 1.0810897E+002, 1.1897575E+002, 1.2620080E+002, 1.0894558E+002, 1.0199351E+002, 1.0413082E+002, 1.1675891E+002, 1.2482951E+002
 8.8000543E+002, 6.2091535E+001, 3.3271453E+001, 3.4175118E+001, 3.5440245E+001, 3.8872452E+001, 7.4048777E+001, 7.3401737E+001, 7.4510938E+001, 7.3946364E+001, 7.1213214E+001, 5.8295225E+001, 5.7334933E+001, 5.2781384E+001, 5.4815326E+001, 5.6026708E+001, 5.7295156E+001, 5.7106717E+001, 3.6118102E-002, 4.3589480E-002, 3.0675557E-001, 3.5572823E-001, 4.0001726E-001, 4.0800684E-001, 2.1222589E-001, 2.2425872E-001, 2.4325640E-001, 2.7929629E-001, 9.4500233E+001, 9.8889333E+001, 1.0682769E+002, 1.1842992E+002, 1.2456889E+002, 1.0733220E+002, 1.0126077E+002, 1.0260515E+002, 1.1703601E+002, 1.2566314E+002
 8.9000158E+002, 6.0616918E+001, 3.3141960E+001, 3.3973598E+001, 3.5371764E+001, 3.8120058E+001, 7.4502310E+001, 7.2692868E+001, 7.3652611E+001, 7.2958318E+001, 7.0201205E+001, 5.7834005E+001, 5.6329888E+001, 5.2186499E+001, 5.4066073E+001, 5.4903037E+001, 5.5717809E+001, 5.4011194E+001, 3.6874017E-002, 2.9493618E-002, 2.8818001E-001, 3.3630240E-001, 3.5457238E-001, 3.5797342E-001, 1.8884765E-001, 2.0212672E-001, 2.0947826E-001, 2.2879111E-001, 9.4156070E+001, 9.8482711E+001, 1.0565199E+002, 1.1688874E+002, 1.2320775E+002, 1.0844663E+002, 1.0262979E+002, 1.0330390E+002, 1.1585950E+002, 1.2362797E+002
 9.0000749E+002, 6.0727733E+001, 3.3105305E+001, 3.3835020E+001, 3.4908736E+001, 3.7647164E+001, 7.5408667E+001, 7.2557458E+001, 7.3338963E+001, 7.2597438E+001, 6.9907169E+001, 5.8084259E+001, 5.5598572E+001, 5.1598563E+001, 5.2881375E+001, 5.3323767E+001, 5.4425210E+001, 5.3574955E+001, 3.5163543E-002, 2.9971465E-002, 2.9000459E-001, 3.2547160E-001, 3.5961164E-001, 3.8383196E-001, 2.0204864E-001, 2.0630107E-001, 2.0643762E-001, 2.1159418E-001, 9.2571951E+001, 9.7036794E+001, 1.0531395E+002, 1.1622588E+002, 1.2198917E+002, 1.0384972E+002, 1.0020116E+002, 1.0200345E+002, 1.1417935E+002, 1.2207387E+002
 9.1001138E+002, 6.0332051E+001, 3.3041568E+001, 3.3676847E+001, 3.4634794E+001, 3.7612448E+001, 7.4948783E+001, 7.0726902E+001, 7.1566740E+001, 7.1101680E+001, 6.9135768E+001, 5.7908374E+001, 5.4091731E+001, 5.1525692E+001, 5.2823458E+001, 5.3241547E+001, 5.3875684E+001, 5.2866459E+001, 3.5968890E-002, 3.3991659E-002, 2.6648048E-001, 3.0932062E-001, 3.3941076E-001, 3.7572649E-001, 1.9278667E-001, 2.0707773E-001, 2.2460090E-001, 2.4267912E-001, 9.1734976E+001, 9.5338689E+001, 1.0334944E+002, 1.1442706E+002, 1.2041507E+002, 1.0085622E+002, 9.7967857E+001, 1.0307508E+002, 1.1508320E+002, 1.2345909E+002
 9.2000645E+002, 5.9492945E+001, 3.2968218E+001, 3.3483238E+001, 3.4474482E+001, 3.7753446E+001, 7.2686466E+001, 6.8957741E+001, 6.9919331E+001, 6.9907657E+001, 6.8457175E+001, 5.7543390E+001, 5.3752980E+001, 5.0727175E+001, 5.1877554E+001, 5.2499936E+001, 5.3347938E+001, 5.2421230E+001, 3.5285176E-002, 3.1386197E-002, 1.8329768E-001, 2.0278714E-001, 2.4360626E-001, 2.9244120E-001, 1.8981602E-001, 1.8964346E-001, 1.9468529E-001, 2.0773427E-001, 9.1081748E+001, 9.3963357E+001, 1.0375465E+002, 1.1320885E+002, 1.1903557E+002, 1.0269452E+002, 9.5939573E+001, 1.0384341E+002, 1.1513685E+002, 1.2304307E+002
 9.3000087E+002, 6.2503064E+001, 3.3792964E+001, 3.3908616E+001, 3.5187338E+001, 3.9580403E+001, 7.7177759E+001, 7.1219836E+001, 7.1097899E+001, 7.1696640E+001, 7.0763805E+001, 5.9159284E+001, 6.2376387E+001, 5.9072892E+001, 6.1054454E+001, 6.1745624E+001, 6.3065059E+001, 6.1629059E+001, 3.7796964E-001, 2.6513099E-001, 1.5427857E+000, 1.2955650E+000, 1.1804203E+000, 1.0733612E+000, 1.1756717E+000, 1.2164691E+000, 1.2458249E+000, 1.2988615E+000, 1.7873999E+002, 2.1588870E+002, 2.4850314E+002, 2.4031773E+002, 2.4587521E+002, 1.8605225E+002, 1.9600035E+002, 2.1366551E+002, 2.2027590E+002, 2.1758218E+002
 9.4000141E+002, 1.0591506E+002, 3.9337866E+001, 3.7624358E+001, 3.9229480E+001, 5.3692189E+001, 1.4734477E+002, 1.1873947E+002, 1.1738351E+002, 1.2053615E+002, 1.2107135E+002, 9.9057541E+001, 1.3356699E+002, 1.0923062E+002, 1.1926675E+002, 1.2515151E+002, 1.3265895E+002, 1.2915982E+002, 2.3233412E+000, 1.3129000E+000, 5.7766957E+000, 5.0672627E+000, 4.6427924E+000, 4.1281461E+000, 3.4973319E+000, 3.5507653E+000, 3.6510735E+000, 3.8772084E+000, 5.4538467E+002, 5.8780678E+002, 6.2180525E+002, 6.1914772E+002, 6.0912869E+002, 4.4859333E+002, 4.9922743E+002, 5.3854011E+002, 5.4591746E+002, 5.3300876E+002
 9.5000027E+002, 2.7413050E+002, 5.9085300E+001, 5.7295757E+001, 5.2849040E+001, 7.6458650E+001, 3.4167595E+002, 2.5419660E+002, 2.5658906E+002, 2.5857669E+002, 2.5510265E+002, 1.7009704E+002, 2.8631376E+002, 1.6183965E+002, 1.8273134E+002, 1.9890095E+002, 2.1723552E+002, 2.1073993E+002, 9.9545187E+000, 6.0478655E+000, 2.7014795E+001, 2.3668066E+001, 2.0655252E+001, 1.6806557E+001, 9.0115515E+000, 8.9335817E+000, 9.1254326E+000, 9.3631967E+000, 7.2358783E+002, 7.4943593E+002, 7.7664384E+002, 7.7927377E+002, 7.7071658E+002, 6.6971109E+002, 7.3168519E+002, 7.8144204E+002, 7.9665433E+002, 7.8815244E+002
 9.6000088E+002, 5.3680956E+002, 1.0689237E+002, 1.0551107E+002, 9.7886407E+001, 1.0672515E+002, 6.7089560E+002, 5.4223084E+002, 5.3375874E+002, 5.0874842E+002, 4.7483353E+002, 2.7874561E+002, 4.7107621E+002, 2.1521260E+002, 2.4181409E+002, 2.6620583E+002, 2.9738461E+002, 3.0990747E+002, 1.6153099E+001, 1.0935071E+001, 5.2218492E+001, 4.6259570E+001, 4.0212087E+001, 3.1502675E+001, 1.3683110E+001, 1.3159137E+001, 1.2809154E+001, 1.2281148E+001, 7.7186247E+002, 7.9424710E+002, 8.1865921E+002, 8.2040978E+002, 8.1201217E+002, 7.7774269E+002, 8.3188540E+002, 8.9519454E+002, 9.1344470E+002, 9.1016935E+002
 9.7000058E+002, 6.4685926E+002, 1.5102872E+002, 1.4793300E+002, 1.3437878E+002, 1.2868416E+002, 8.0749803E+002, 6.8488549E+002, 6.6149240E+002, 6.2633493E+002, 5.6088391E+002, 3.3313607E+002, 6.1401880E+002, 2.7435092E+002, 3.0550119E+002, 3.2921193E+002, 3.5861973E+002, 3.6250796E+002, 1.8287258E+001, 1.2850625E+001, 5.2478678E+001, 4.6118327E+001, 3.9596220E+001, 2.9971520E+001, 1.8117327E+001, 1.7791119E+001, 1.7398962E+001, 1.6785041E+001, 8.0747397E+002, 8.2976328E+002, 8.5384750E+002, 8.5625184E+002, 8.4888346E+002, 8.2370675E+002, 8.5406600E+002, 9.3790722E+002, 9.5947887E+002, 9.5802712E+002
 9.8000081E+002, 6.8218138E+002, 1.8967643E+002, 1.8390974E+002, 1.7356092E+002, 1.4766972E+002, 8.4860730E+002, 7.5500646E+002, 7.3673486E+002, 7.0615209E+002, 6.3519883E+002, 3.7923683E+002, 6.8110585E+002, 3.1170384E+002, 3.3972368E+002, 3.6143368E+002, 3.8956247E+002, 3.7683599E+002, 1.9723696E+001, 1.4297571E+001, 6.1395829E+001, 5.6182988E+001, 5.0064999E+001, 3.9078315E+001, 1.6842466E+001, 1.6335174E+001, 1.6047450E+001, 1.5662309E+001, 8.3644846E+002, 8.5697686E+002, 8.8089835E+002, 8.8326795E+002, 8.7652899E+002, 8.5902947E+002, 8.9955761E+002, 9.6854064E+002, 9.8959455E+002, 9.8887931E+002
 9.9000225E+002, 6.9851421E+002, 2.1160724E+002, 2.0016424E+002, 1.9037598E+002, 1.4937529E+002, 8.6737464E+002, 7.8496373E+002, 7.7022114E+002, 7.4208452E+002, 6.7240899E+002, 3.7615083E+002, 6.9960299E+002, 3.1623982E+002, 3.3801376E+002, 3.5783238E+002, 3.8781074E+002, 3.7404169E+002, 1.9036848E+001, 1.3115797E+001, 6.1620586E+001, 5.5866856E+001, 4.9466384E+001, 3.9085369E+001, 1.6751311E+001, 1.5849361E+001, 1.5311934E+001, 1.4770169E+001, 8.5884707E+002, 8.7927493E+002, 9.0403635E+002, 9.0795787E+002, 9.0107084E+002, 8.7557603E+002, 9.1299498E+002, 9.8909929E+002, 1.0131485E+003, 1.0125166E+003
 1.0000007E+003, 7.3471217E+002, 2.2781179E+002, 2.1241003E+002, 2.0015108E+002, 1.6142433E+002, 8.9280305E+002, 8.0921853E+002, 7.9124892E+002, 7.6839419E+002, 7.1936576E+002, 4.2920430E+002, 6.9966216E+002, 3.2069580E+002, 3.3561226E+002, 3.5790029E+002, 3.9045722E+002, 3.7297638E+002, 2.0218347E+001, 1.4780672E+001, 6.7650934E+001, 6.1819713E+001, 5.6025431E+001, 4.7483714E+001, 1.8854268E+001, 1.8062939E+001, 1.7767238E+001, 1.7260525E+001, 8.7293896E+002, 8.9268609E+002, 9.1717380E+002, 9.2170402E+002, 9.1586171E+002, 9.1190860E+002, 9.4842459E+002, 1.0132779E+003, 1.0345437E+003, 1.0341943E+003
 1.0100022E+003, 7.4826199E+002, 2.5075639E+002, 2.3806854E+002, 2.3241930E+002, 1.6625894E+002, 9.0360586E+002, 8.0210440E+002, 7.8024719E+002, 7.5300525E+002, 7.0086505E+002, 4.1800149E+002, 6.9931103E+002, 3.3594127E+002, 3.5208860E+002, 3.7154824E+002, 4.0154511E+002, 3.9054197E+002, 2.1555412E+001, 1.5614584E+001, 6.3622317E+001, 5.7353632E+001, 5.0733383E+001, 3.9554877E+001, 2.0103911E+001, 1.9231044E+001, 1.8587953E+001, 1.7778661E+001, 8.9373236E+002, 9.1392717E+002, 9.3959207E+002, 9.4350575E+002, 9.3805086E+002, 9.3017074E+002, 9.5694725E+002, 1.0265832E+003, 1.0492494E+003, 1.0496118E+003
 1.0200028E+003, 7.5224153E+002, 2.5347791E+002, 2.3810215E+002, 2.3034219E+002, 1.6334143E+002, 9.0545761E+002, 8.0431752E+002, 7.8162896E+002, 7.5356323E+002, 6.8987161E+002, 4.2273365E+002, 7.1739764E+002, 3.3555699E+002, 3.5021586E+002, 3.7064301E+002, 4.0156114E+002, 4.0405155E+002, 2.0392353E+001, 1.4871458E+001, 6.2431849E+001, 5.6076338E+001, 4.9449282E+001, 3.9246526E+001, 1.9603469E+001, 1.8836180E+001, 1.8462244E+001, 1.7930012E+001, 9.1457372E+002, 9.3450747E+002, 9.6022152E+002, 9.6502444E+002, 9.5994428E+002, 9.0964590E+002, 9.4023044E+002, 1.0360143E+003, 1.0599580E+003, 1.0603722E+003
 1.0300006E+003, 7.3156775E+002, 2.6748502E+002, 2.5232089E+002, 2.4060797E+002, 1.6481938E+002, 9.1071931E+002, 8.0621761E+002, 7.9464042E+002, 7.7272355E+002, 7.1189074E+002, 4.2815733E+002, 7.2811593E+002, 3.4656936E+002, 3.6315637E+002, 3.8669267E+002, 4.2502903E+002, 4.1427775E+002, 2.1002967E+001, 1.4539446E+001, 6.6426894E+001, 6.0615979E+001, 5.3803414E+001, 4.2574771E+001, 1.9959445E+001, 1.9105342E+001, 1.8604596E+001, 1.8423283E+001, 9.2826978E+002, 9.4736297E+002, 9.7230216E+002, 9.7751825E+002, 9.7242164E+002, 9.4509702E+002, 9.7229033E+002, 1.0481083E+003, 1.0716247E+003, 1.0724379E+003
