s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C
 1.0700023E+003, 1.1109271E+002, 1.1152235E+002, 1.0530746E+002, 9.9640846E+001, 1.0128106E+002, 6.4439451E+002, 5.4745303E+002, 4.9357401E+002, 4.4280287E+002, 3.7001507E+002, 2.1371494E+002, 5.0024550E+002, 2.7410211E+002, 2.7796155E+002, 2.7636699E+002, 2.6711693E+002, 2.1254780E+002, 1.9970961E+000, 1.2600199E+000, 1.2870777E+001, 1.0747512E+001, 9.1746735E+000, 7.1835847E+000, 5.1956585E+000, 4.8922812E+000, 4.7155628E+000, 4.4870946E+000, 7.9507909E+002, 8.2098193E+002, 8.6076668E+002, 8.4741969E+002, 8.3246543E+002, 6.7350105E+002, 6.8072074E+002, 6.9945751E+002, 7.0351656E+002, 6.9967668E+002
 1.0800029E+003, 1.1237380E+002, 1.1751414E+002, 1.1217500E+002, 1.0631346E+002, 1.0597001E+002, 6.3582376E+002, 5.4602794E+002, 4.9230508E+002, 4.4397532E+002, 3.7370333E+002, 2.1480900E+002, 4.9880428E+002, 2.7434461E+002, 2.7765955E+002, 2.7623774E+002, 2.6887137E+002, 2.1607200E+002, 1.8222842E+000, 1.3404063E+000, 1.4606672E+001, 1.1983237E+001, 1.0071636E+001, 7.9277306E+000, 5.7137201E+000, 5.3604887E+000, 5.1237006E+000, 4.9123332E+000, 8.0791558E+002, 8.2839771E+002, 8.5987282E+002, 8.6368206E+002, 8.5278174E+002, 6.8315982E+002, 6.9034822E+002, 7.0999738E+002, 7.1463242E+002, 7.1098251E+002
 1.0900012E+003, 1.1316653E+002, 1.1246837E+002, 1.0724712E+002, 1.0278636E+002, 1.0626298E+002, 6.4762057E+002, 5.6537684E+002, 5.0922946E+002, 4.5555934E+002, 3.8082773E+002, 2.1915408E+002, 5.0233187E+002, 2.7638990E+002, 2.7871677E+002, 2.7664408E+002, 2.7084416E+002, 2.2365083E+002, 1.8103199E+000, 1.1672321E+000, 1.4314202E+001, 1.1889142E+001, 1.0023593E+001, 7.7569590E+000, 5.5014868E+000, 5.1469866E+000, 4.9414268E+000, 4.7741835E+000, 8.1599867E+002, 8.3356123E+002, 8.6475583E+002, 8.6480263E+002, 8.5793446E+002, 6.8541849E+002, 6.9687792E+002, 7.1861014E+002, 7.2285499E+002, 7.1992260E+002
 1.1000010E+003, 1.1621373E+002, 1.1138018E+002, 1.0648816E+002, 1.0204285E+002, 1.0077023E+002, 6.4424359E+002, 5.6646357E+002, 5.1327684E+002, 4.6246662E+002, 3.8766787E+002, 2.2251085E+002, 4.9741023E+002, 2.7043105E+002, 2.7083818E+002, 2.6928293E+002, 2.6591274E+002, 2.2216762E+002, 1.8139250E+000, 1.2233604E+000, 1.4986280E+001, 1.2411903E+001, 1.0555107E+001, 8.3253359E+000, 5.7340923E+000, 5.3118521E+000, 5.1009991E+000, 4.9950643E+000, 8.2445503E+002, 8.5098575E+002, 8.8459948E+002, 8.7478031E+002, 8.5976443E+002, 6.9402567E+002, 7.0539771E+002, 7.2489232E+002, 7.2869038E+002, 7.2543454E+002
 1.1100011E+003, 1.1716960E+002, 1.1042111E+002, 1.0563667E+002, 9.9500455E+001, 9.6772709E+001, 6.5067717E+002, 5.7929052E+002, 5.2899972E+002, 4.8022561E+002, 4.0233625E+002, 2.2360275E+002, 5.1812568E+002, 2.7426989E+002, 2.7361845E+002, 2.7126201E+002, 2.6988320E+002, 2.3309757E+002, 1.8581744E+000, 1.1219138E+000, 1.6448155E+001, 1.3751314E+001, 1.1619604E+001, 8.7771258E+000, 6.3916257E+000, 5.8456871E+000, 5.4644617E+000, 5.2440524E+000, 8.2909724E+002, 8.5503139E+002, 8.8021465E+002, 8.7674276E+002, 8.6539695E+002, 7.0641960E+002, 7.1042438E+002, 7.3046352E+002, 7.3418909E+002, 7.3040633E+002
 1.1200005E+003, 1.1907134E+002, 1.0876091E+002, 1.0350063E+002, 9.9343651E+001, 9.3271550E+001, 6.5067573E+002, 5.7534022E+002, 5.2348799E+002, 4.7475326E+002, 3.9737562E+002, 2.2188740E+002, 5.2190722E+002, 2.7880585E+002, 2.7742081E+002, 2.7380942E+002, 2.7128293E+002, 2.2485047E+002, 1.8565241E+000, 1.2735520E+000, 1.5338010E+001, 1.2686212E+001, 1.0752953E+001, 8.4677329E+000, 6.2058454E+000, 5.8180053E+000, 5.5122179E+000, 5.1548708E+000, 8.3357344E+002, 8.4363303E+002, 8.6599490E+002, 8.5689322E+002, 8.5206219E+002, 7.1113707E+002, 7.2244072E+002, 7.4375512E+002, 7.4857984E+002, 7.4528715E+002
 1.1300028E+003, 1.2053594E+002, 1.1539958E+002, 1.1047250E+002, 1.0699660E+002, 9.3713559E+001, 6.6072167E+002, 5.8832590E+002, 5.3534040E+002, 4.8563897E+002, 4.1188923E+002, 2.3575804E+002, 5.2945418E+002, 2.9523816E+002, 2.9454598E+002, 2.8683212E+002, 2.7535676E+002, 2.1758177E+002, 2.1727683E+000, 1.4462178E+000, 1.5987887E+001, 1.3466371E+001, 1.1637925E+001, 9.4112473E+000, 5.8818900E+000, 5.4210668E+000, 5.0846105E+000, 4.7690581E+000, 8.4486843E+002, 8.6104392E+002, 8.8560216E+002, 8.7980342E+002, 8.7253483E+002, 7.1250351E+002, 7.2292751E+002, 7.4446135E+002, 7.4962652E+002, 7.4725759E+002
 1.1400037E+003, 1.1925313E+002, 1.1037384E+002, 1.0603535E+002, 1.0143750E+002, 9.4606869E+001, 6.6234592E+002, 5.8481326E+002, 5.3251477E+002, 4.8510364E+002, 4.1663211E+002, 2.3576432E+002, 5.1530768E+002, 2.7343916E+002, 2.6865846E+002, 2.6203853E+002, 2.5449283E+002, 2.1715770E+002, 1.7752287E+000, 1.0912582E+000, 1.5908718E+001, 1.3080410E+001, 1.0984794E+001, 8.6711810E+000, 5.9584935E+000, 5.3918899E+000, 5.0406585E+000, 4.6819109E+000, 8.4568372E+002, 8.8258326E+002, 9.0157609E+002, 8.8875028E+002, 8.7679780E+002, 7.2049712E+002, 7.2926545E+002, 7.5020201E+002, 7.5507202E+002, 7.5271673E+002
 1.1500022E+003, 1.2278923E+002, 1.1243287E+002, 1.0614930E+002, 1.0126716E+002, 9.4817660E+001, 6.7164820E+002, 5.8911954E+002, 5.3563178E+002, 4.8731935E+002, 4.2011868E+002, 2.2843369E+002, 5.3138004E+002, 2.9183098E+002, 2.8963459E+002, 2.8306621E+002, 2.6898872E+002, 2.2187446E+002, 2.1280708E+000, 1.4220269E+000, 1.6694130E+001, 1.3828579E+001, 1.1861659E+001, 9.6335624E+000, 6.7371222E+000, 6.2553538E+000, 5.9094697E+000, 5.3934365E+000, 8.5154930E+002, 8.8257533E+002, 8.9552888E+002, 8.8336977E+002, 8.7063936E+002, 7.2762316E+002, 7.3748779E+002, 7.5898859E+002, 7.6411809E+002, 7.6109237E+002
 1.1600012E+003, 1.2699921E+002, 1.1302086E+002, 1.0688157E+002, 1.0219225E+002, 9.4658285E+001, 6.7068436E+002, 5.8941690E+002, 5.3448759E+002, 4.8493170E+002, 4.1422532E+002, 2.3006784E+002, 5.3060805E+002, 2.8944687E+002, 2.8877068E+002, 2.8417966E+002, 2.7215645E+002, 2.2584109E+002, 1.9812431E+000, 1.2239746E+000, 1.5611706E+001, 1.2928851E+001, 1.0771941E+001, 8.2437238E+000, 5.6294593E+000, 5.2533525E+000, 4.9916143E+000, 4.7289974E+000, 8.5553996E+002, 8.7798286E+002, 9.0802431E+002, 8.9915529E+002, 8.8447399E+002, 7.3691177E+002, 7.4902541E+002, 7.7072610E+002, 7.7513337E+002, 7.7167476E+002
 1.1700022E+003, 1.2802295E+002, 1.1620321E+002, 1.0799329E+002, 1.0045163E+002, 9.2728639E+001, 6.6571091E+002, 5.7410654E+002, 5.2066690E+002, 4.7080853E+002, 4.0169340E+002, 2.3010032E+002, 5.1143627E+002, 2.7851313E+002, 2.7959995E+002, 2.7713840E+002, 2.6921637E+002, 2.2131960E+002, 1.8923146E+000, 1.1616553E+000, 1.5388475E+001, 1.2639863E+001, 1.0652053E+001, 8.4704817E+000, 6.1758633E+000, 5.7386020E+000, 5.5071886E+000, 5.3569217E+000, 8.6045275E+002, 8.7994747E+002, 9.0741816E+002, 9.0605862E+002, 8.9218033E+002, 7.4123601E+002, 7.5025341E+002, 7.7201768E+002, 7.7772381E+002, 7.7483481E+002
 1.1800011E+003, 1.3635663E+002, 1.1307828E+002, 1.0543235E+002, 9.9244076E+001, 9.8403207E+001, 6.7338008E+002, 5.8600590E+002, 5.3130125E+002, 4.8221517E+002, 4.1236155E+002, 2.3663346E+002, 5.2596065E+002, 2.7969545E+002, 2.7900039E+002, 2.7604331E+002, 2.7001353E+002, 2.2641170E+002, 2.1560028E+000, 1.4088030E+000, 1.5614259E+001, 1.3007320E+001, 1.1171804E+001, 8.9390145E+000, 6.3083978E+000, 5.7002858E+000, 5.2735443E+000, 4.8856781E+000, 8.5372481E+002, 8.8006716E+002, 9.0781278E+002, 9.0284924E+002, 8.9254518E+002, 7.4156939E+002, 7.5271489E+002, 7.7408597E+002, 7.7980666E+002, 7.7793835E+002
 1.1900013E+003, 1.4543611E+002, 1.2039149E+002, 1.1144865E+002, 1.0456208E+002, 1.0456031E+002, 6.7429767E+002, 5.6281020E+002, 5.0737132E+002, 4.6088999E+002, 3.9405462E+002, 2.2328297E+002, 5.3620156E+002, 2.7722559E+002, 2.7510680E+002, 2.7171015E+002, 2.6857276E+002, 2.3077495E+002, 2.1716488E+000, 1.3129960E+000, 1.4030951E+001, 1.1458535E+001, 9.7162728E+000, 7.7414950E+000, 6.2837870E+000, 5.6938645E+000, 5.3551120E+000, 5.1087936E+000, 8.4303676E+002, 8.6259395E+002, 8.9912916E+002, 9.0098218E+002, 8.8793739E+002, 7.5097821E+002, 7.6330674E+002, 7.8556004E+002, 7.9067176E+002, 7.8843633E+002
 1.2000029E+003, 1.4714666E+002, 1.2727596E+002, 1.1836909E+002, 1.0944443E+002, 9.7841680E+001, 6.7704778E+002, 5.7472646E+002, 5.1529166E+002, 4.6129926E+002, 3.9047468E+002, 2.2219109E+002, 5.3597487E+002, 2.7756373E+002, 2.7654556E+002, 2.7278977E+002, 2.6636216E+002, 2.2812678E+002, 2.3515701E+000, 1.5273399E+000, 1.6592024E+001, 1.3709440E+001, 1.1478236E+001, 8.9086767E+000, 6.2198204E+000, 5.6459870E+000, 5.2711178E+000, 4.8855282E+000, 8.5689297E+002, 8.7732321E+002, 9.0144696E+002, 8.9734468E+002, 8.8548506E+002, 7.4958661E+002, 7.6937501E+002, 7.8975894E+002, 7.9388828E+002, 7.9225327E+002
 1.2100030E+003, 1.4215844E+002, 1.2751418E+002, 1.1939550E+002, 1.0983015E+002, 9.9408187E+001, 6.6044808E+002, 5.5793425E+002, 5.0407876E+002, 4.5516425E+002, 3.8601932E+002, 2.1789987E+002, 5.0733065E+002, 2.6303674E+002, 2.6129997E+002, 2.5746232E+002, 2.5252351E+002, 2.1548477E+002, 1.6816449E+000, 1.1449170E+000, 1.1836148E+001, 9.8758754E+000, 8.5004902E+000, 6.8816094E+000, 4.9027589E+000, 4.5995931E+000, 4.4474563E+000, 4.4153848E+000, 8.7778191E+002, 8.9485525E+002, 9.1639887E+002, 9.0850975E+002, 8.9439152E+002, 7.6353949E+002, 7.7153932E+002, 7.9282169E+002, 7.9778568E+002, 7.9579505E+002
 1.2200001E+003, 1.2539680E+002, 1.1834900E+002, 1.1129204E+002, 1.0369333E+002, 8.9717127E+001, 5.8818341E+002, 4.8132052E+002, 4.3370212E+002, 3.9204900E+002, 3.3525707E+002, 2.0192494E+002, 4.5301770E+002, 2.4429696E+002, 2.4494955E+002, 2.4400110E+002, 2.4356961E+002, 2.0743345E+002, 7.0169509E-001, 5.5541952E-001, 5.6887779E+000, 5.1859878E+000, 4.7416326E+000, 4.0824745E+000, 3.5592701E+000, 3.4664187E+000, 3.4330288E+000, 3.4860144E+000, 8.5166216E+002, 8.7035768E+002, 9.1028230E+002, 9.1024838E+002, 9.0148313E+002, 7.3868566E+002, 7.5710040E+002, 7.8254181E+002, 7.8999955E+002, 7.8868384E+002
 1.2300047E+003, 1.0542634E+002, 1.0300060E+002, 9.6639091E+001, 9.0705392E+001, 7.8505274E+001, 4.8827347E+002, 3.9021493E+002, 3.5552009E+002, 3.2352160E+002, 2.7711018E+002, 1.7044245E+002, 3.5923560E+002, 2.0873603E+002, 2.0904184E+002, 2.0738945E+002, 2.0472660E+002, 1.7112120E+002, 4.2833079E-001, 3.3449388E-001, 4.4471062E+000, 4.2538038E+000, 3.9796506E+000, 3.4321706E+000, 1.5201368E+000, 1.4864290E+000, 1.4669887E+000, 1.4675060E+000, 7.3841241E+002, 7.4486679E+002, 7.5960010E+002, 7.7019689E+002, 7.7592076E+002, 6.5132049E+002, 6.9911081E+002, 7.2710006E+002, 7.3777657E+002, 7.3927004E+002
 1.2400045E+003, 9.1198372E+001, 9.1515028E+001, 8.6538522E+001, 8.1689736E+001, 7.1290924E+001, 4.2343523E+002, 3.5262482E+002, 3.2644048E+002, 3.0156389E+002, 2.6415602E+002, 1.6693132E+002, 2.6276158E+002, 1.6094691E+002, 1.5982077E+002, 1.5788906E+002, 1.5481304E+002, 1.3513051E+002, 3.4035262E-001, 3.1232909E-001, 4.3701558E+000, 4.3920636E+000, 4.2881871E+000, 3.9932328E+000, 1.1381523E+000, 1.0743152E+000, 1.0258687E+000, 9.6702739E-001, 6.2123264E+002, 6.2405732E+002, 6.3560428E+002, 6.5052298E+002, 6.6122731E+002, 5.2174661E+002, 6.0470856E+002, 6.5384284E+002, 6.6640823E+002, 6.7015937E+002
 1.2500030E+003, 7.9848471E+001, 8.1594545E+001, 7.7556473E+001, 7.3362719E+001, 6.6582624E+001, 3.7664572E+002, 3.3368350E+002, 3.1444652E+002, 2.9509660E+002, 2.6432886E+002, 1.7011231E+002, 2.0002727E+002, 1.2786802E+002, 1.2625803E+002, 1.2455177E+002, 1.2252038E+002, 1.1184828E+002, 2.7111433E-001, 2.2744651E-001, 4.2131545E+000, 4.2801790E+000, 4.1954528E+000, 3.9257463E+000, 9.1550677E-001, 8.8022819E-001, 8.6131239E-001, 8.5905401E-001, 5.5096680E+002, 5.5284363E+002, 5.6089689E+002, 5.7914903E+002, 5.9257485E+002, 4.4887989E+002, 5.4141883E+002, 6.0041704E+002, 6.1146105E+002, 6.1627399E+002
 1.2600019E+003, 7.1350109E+001, 7.3881888E+001, 7.0814607E+001, 6.8225730E+001, 6.3674704E+001, 3.4933846E+002, 3.2339446E+002, 3.0654980E+002, 2.8866245E+002, 2.5770214E+002, 1.6435423E+002, 1.5684555E+002, 1.1006922E+002, 1.1009868E+002, 1.0981298E+002, 1.0971632E+002, 1.0090131E+002, 2.6623784E-001, 2.7572288E-001, 3.6000613E+000, 3.6105134E+000, 3.4992452E+000, 3.1380901E+000, 8.7728680E-001, 8.9984302E-001, 9.3072905E-001, 9.9513387E-001, 5.0121685E+002, 5.0251910E+002, 5.0942170E+002, 5.2932594E+002, 5.4374732E+002, 3.9818528E+002, 5.0329070E+002, 5.5879587E+002, 5.6983182E+002, 5.7512570E+002
 1.2700034E+003, 6.4991844E+001, 6.8225246E+001, 6.6586917E+001, 6.5078973E+001, 6.2575297E+001, 3.2777767E+002, 3.0674940E+002, 2.8854920E+002, 2.7003408E+002, 2.3959578E+002, 1.5150035E+002, 1.3059784E+002, 1.0160638E+002, 1.0340749E+002, 1.0462188E+002, 1.0674448E+002, 9.8054235E+001, 2.3481324E-001, 2.6547503E-001, 3.2732251E+000, 3.3195122E+000, 3.2684961E+000, 3.0705192E+000, 8.1664488E-001, 8.3594055E-001, 8.6836267E-001, 9.4077770E-001, 4.5687007E+002, 4.5813641E+002, 4.6678909E+002, 4.9524113E+002, 5.2384717E+002, 3.6243572E+002, 4.4874243E+002, 5.1878262E+002, 5.3110453E+002, 5.3811688E+002
 1.2800037E+003, 6.1707738E+001, 6.5386532E+001, 6.4257425E+001, 6.3698631E+001, 6.2788794E+001, 3.1294193E+002, 2.9501452E+002, 2.7822070E+002, 2.6077124E+002, 2.3143961E+002, 1.4481830E+002, 1.1268468E+002, 9.2109981E+001, 9.4428043E+001, 9.6117182E+001, 9.8645507E+001, 9.2085144E+001, 2.3790802E-001, 2.4295987E-001, 3.0789607E+000, 3.2134538E+000, 3.2131227E+000, 3.0294762E+000, 6.5422851E-001, 6.6136508E-001, 6.7170528E-001, 6.9396488E-001, 4.1962840E+002, 4.2226942E+002, 4.3165793E+002, 4.5963984E+002, 4.9970437E+002, 3.4558394E+002, 4.0982454E+002, 4.8055918E+002, 4.9553712E+002, 5.0410883E+002
 1.2900025E+003, 5.7705397E+001, 6.2543340E+001, 6.1578930E+001, 6.1202688E+001, 6.1212302E+001, 2.9934181E+002, 2.9075143E+002, 2.7745078E+002, 2.6239860E+002, 2.3480031E+002, 1.4672081E+002, 1.0030309E+002, 8.3550992E+001, 8.6196500E+001, 8.8058800E+001, 9.0697941E+001, 8.6937358E+001, 1.7103697E-001, 1.9409383E-001, 2.9877113E+000, 3.2127788E+000, 3.2950237E+000, 3.1916389E+000, 6.2659983E-001, 6.4894303E-001, 6.6930757E-001, 7.3048251E-001, 3.9514112E+002, 3.9561234E+002, 4.0523437E+002, 4.2922169E+002, 4.7116463E+002, 3.2278347E+002, 3.8213710E+002, 4.4870263E+002, 4.6639601E+002, 4.7612806E+002
 1.3000015E+003, 5.4232112E+001, 6.0138649E+001, 5.8921609E+001, 5.8197566E+001, 5.7721103E+001, 2.8613703E+002, 2.8183237E+002, 2.6959671E+002, 2.5557329E+002, 2.2990118E+002, 1.4233631E+002, 9.0960983E+001, 7.7921042E+001, 8.0650294E+001, 8.2549123E+001, 8.5848482E+001, 8.4277970E+001, 1.7358066E-001, 1.6794149E-001, 2.6594501E+000, 2.8352722E+000, 2.8690296E+000, 2.7353555E+000, 5.3976248E-001, 5.5440921E-001, 5.7220282E-001, 6.1103606E-001, 3.7131683E+002, 3.7283177E+002, 3.8233023E+002, 4.0405858E+002, 4.4658504E+002, 3.0995318E+002, 3.5893870E+002, 4.2286152E+002, 4.3915704E+002, 4.5045443E+002
 1.3100040E+003, 5.0712368E+001, 5.7231213E+001, 5.6500909E+001, 5.5966454E+001, 5.6260272E+001, 2.7429372E+002, 2.7135369E+002, 2.6060188E+002, 2.4797832E+002, 2.2309179E+002, 1.3766324E+002, 8.3185196E+001, 7.4084161E+001, 7.7100573E+001, 7.9169514E+001, 8.2370721E+001, 8.0552049E+001, 1.5272288E-001, 1.4222295E-001, 2.4322650E+000, 2.6546145E+000, 2.7445194E+000, 2.6899589E+000, 5.5735942E-001, 5.8521835E-001, 6.0733247E-001, 6.4257002E-001, 3.5183320E+002, 3.5622485E+002, 3.6484647E+002, 3.8234174E+002, 4.1856736E+002, 2.9221098E+002, 3.3494239E+002, 4.0363997E+002, 4.1708522E+002, 4.2966130E+002
 1.3200074E+003, 4.8725585E+001, 5.6152508E+001, 5.5056552E+001, 5.4146223E+001, 5.4646147E+001, 2.6005260E+002, 2.5899151E+002, 2.4915080E+002, 2.3759418E+002, 2.1449187E+002, 1.3656600E+002, 7.7567826E+001, 7.2669216E+001, 7.5548646E+001, 7.7267347E+001, 7.9463260E+001, 7.6744859E+001, 1.8400021E-001, 1.6345347E-001, 2.2305001E+000, 2.4037564E+000, 2.4689427E+000, 2.3943755E+000, 5.4042699E-001, 5.6545953E-001, 5.7415223E-001, 5.8051211E-001, 3.3653996E+002, 3.4407487E+002, 3.4868295E+002, 3.6188800E+002, 3.9406138E+002, 2.7817377E+002, 3.2150273E+002, 3.8501283E+002, 3.9740086E+002, 4.0953328E+002
 1.3300015E+003, 4.7072192E+001, 5.5384752E+001, 5.3787579E+001, 5.2685923E+001, 5.3164021E+001, 2.4814334E+002, 2.4733404E+002, 2.3729014E+002, 2.2567074E+002, 2.0395305E+002, 1.3139042E+002, 7.2896112E+001, 7.0061725E+001, 7.2877772E+001, 7.4667797E+001, 7.6740652E+001, 7.2916596E+001, 1.2615402E-001, 1.0979483E-001, 2.1310058E+000, 2.3048615E+000, 2.3478707E+000, 2.2638474E+000, 4.2534653E-001, 4.3630044E-001, 4.5643871E-001, 4.9879620E-001, 3.2677230E+002, 3.3391086E+002, 3.3805724E+002, 3.4888309E+002, 3.7284660E+002, 2.6972799E+002, 3.0517432E+002, 3.6934529E+002, 3.8351435E+002, 3.9515227E+002
 1.3400076E+003, 4.5184530E+001, 5.2920482E+001, 5.1955858E+001, 5.0891157E+001, 5.3063087E+001, 2.3892429E+002, 2.3740875E+002, 2.2764546E+002, 2.1631603E+002, 1.9516664E+002, 1.2643740E+002, 6.9983369E+001, 6.6321232E+001, 6.9283936E+001, 7.1275008E+001, 7.3698048E+001, 7.1116431E+001, 1.1511478E-001, 1.0808854E-001, 1.9855535E+000, 2.1512186E+000, 2.2011723E+000, 2.1240370E+000, 4.1596814E-001, 4.3974832E-001, 4.6546251E-001, 5.1343565E-001, 3.1982744E+002, 3.2538786E+002, 3.2787528E+002, 3.3711766E+002, 3.5272177E+002, 2.6373096E+002, 2.9426772E+002, 3.5508163E+002, 3.7035285E+002, 3.8334458E+002
 1.3500068E+003, 4.3512720E+001, 5.0169251E+001, 4.9153281E+001, 4.8802846E+001, 5.1947705E+001, 2.2895849E+002, 2.3129714E+002, 2.2221653E+002, 2.1131973E+002, 1.9060713E+002, 1.2320565E+002, 6.7179837E+001, 6.4262884E+001, 6.7464682E+001, 6.9654500E+001, 7.2557298E+001, 7.0377236E+001, 1.0837868E-001, 1.0119745E-001, 2.0308970E+000, 2.1921759E+000, 2.2315806E+000, 2.1540171E+000, 4.0142776E-001, 4.2384408E-001, 4.3992575E-001, 4.6773503E-001, 3.0915562E+002, 3.1181462E+002, 3.1725384E+002, 3.2711367E+002, 3.4096604E+002, 2.5995019E+002, 2.8661298E+002, 3.4246759E+002, 3.5857981E+002, 3.7079260E+002
 1.3600059E+003, 4.2487789E+001, 4.9655371E+001, 4.8401722E+001, 4.8270078E+001, 5.1204078E+001, 2.2138668E+002, 2.2422517E+002, 2.1472698E+002, 2.0357871E+002, 1.8396707E+002, 1.1994927E+002, 6.4573890E+001, 6.3352532E+001, 6.6585226E+001, 6.8646010E+001, 7.1435165E+001, 6.8403263E+001, 1.1762478E-001, 1.2132709E-001, 1.8607877E+000, 2.0074342E+000, 2.0444665E+000, 1.9962395E+000, 4.0534128E-001, 4.4174574E-001, 4.6846726E-001, 5.1743295E-001, 2.9777669E+002, 3.0299177E+002, 3.0856208E+002, 3.1769342E+002, 3.3240669E+002, 2.4970958E+002, 2.7733958E+002, 3.3230935E+002, 3.4737967E+002, 3.5900504E+002
 1.3700000E+003, 4.1298980E+001, 4.8903217E+001, 4.7764057E+001, 4.7389917E+001, 4.9911456E+001, 2.1458600E+002, 2.1905713E+002, 2.1028747E+002, 1.9981472E+002, 1.8049710E+002, 1.1892396E+002, 6.2878908E+001, 6.1958096E+001, 6.5446534E+001, 6.7814646E+001, 7.0733626E+001, 6.7262742E+001, 1.2204983E-001, 1.4030737E-001, 1.8238423E+000, 1.9732171E+000, 2.0367195E+000, 1.9922994E+000, 3.7474560E-001, 3.9800050E-001, 4.2133256E-001, 4.5895045E-001, 2.9053822E+002, 2.9579575E+002, 2.9925389E+002, 3.0812479E+002, 3.2467833E+002, 2.4752301E+002, 2.6835370E+002, 3.2092951E+002, 3.3798767E+002, 3.4950169E+002
 1.3800064E+003, 4.0204815E+001, 4.8793868E+001, 4.8647020E+001, 4.8625045E+001, 4.9346083E+001, 2.0798225E+002, 2.1234484E+002, 2.0422314E+002, 1.9412380E+002, 1.7508321E+002, 1.1524816E+002, 6.1190132E+001, 6.0952873E+001, 6.4365465E+001, 6.6744048E+001, 6.9321899E+001, 6.5572072E+001, 9.5107211E-002, 1.1267466E-001, 1.7013630E+000, 1.8753615E+000, 1.9333777E+000, 1.8441884E+000, 3.5560912E-001, 3.7708216E-001, 3.9666902E-001, 4.2741748E-001, 2.7914104E+002, 2.8532298E+002, 2.9139989E+002, 2.9956722E+002, 3.1676933E+002, 2.4263023E+002, 2.6317089E+002, 3.1214429E+002, 3.3030353E+002, 3.4212880E+002
 1.3900023E+003, 3.9418416E+001, 4.7254521E+001, 4.7578947E+001, 4.7499802E+001, 4.8657457E+001, 2.0292953E+002, 2.0700347E+002, 1.9948123E+002, 1.8995100E+002, 1.7219762E+002, 1.1416723E+002, 5.9681426E+001, 6.0061623E+001, 6.3085494E+001, 6.5071732E+001, 6.7435212E+001, 6.4595454E+001, 8.8222784E-002, 1.0076522E-001, 1.7381480E+000, 1.8921134E+000, 1.9389117E+000, 1.8918000E+000, 3.6045310E-001, 3.7770430E-001, 3.8645961E-001, 3.9976130E-001, 2.7114996E+002, 2.7981279E+002, 2.8432090E+002, 2.9218021E+002, 3.0821175E+002, 2.3543376E+002, 2.5292490E+002, 3.0233268E+002, 3.2370802E+002, 3.3480765E+002
 1.4000054E+003, 3.8584293E+001, 4.6441867E+001, 4.7086407E+001, 4.7379054E+001, 4.9003132E+001, 1.9780948E+002, 2.0275389E+002, 1.9541919E+002, 1.8599082E+002, 1.6876835E+002, 1.1142473E+002, 5.8578538E+001, 5.9448529E+001, 6.2467206E+001, 6.4247158E+001, 6.6152348E+001, 6.4095809E+001, 9.1051396E-002, 9.5520533E-002, 1.6223554E+000, 1.7806695E+000, 1.8298897E+000, 1.7747923E+000, 3.2614893E-001, 3.5247177E-001, 3.7515349E-001, 4.0645980E-001, 2.6045288E+002, 2.7085701E+002, 2.7891948E+002, 2.8908882E+002, 3.0786399E+002, 2.3290345E+002, 2.4841585E+002, 2.9076261E+002, 3.1369757E+002, 3.2574967E+002
 1.4100019E+003, 3.8041221E+001, 4.5349005E+001, 4.5694608E+001, 4.5668733E+001, 4.7749972E+001, 1.9173872E+002, 1.9891444E+002, 1.9181817E+002, 1.8247203E+002, 1.6491845E+002, 1.0865876E+002, 5.7245993E+001, 5.7617673E+001, 6.0578276E+001, 6.2403543E+001, 6.4538808E+001, 6.3845895E+001, 9.5972933E-002, 8.2716342E-002, 1.6546434E+000, 1.8016032E+000, 1.8343192E+000, 1.7361152E+000, 3.1441189E-001, 3.3596981E-001, 3.5513030E-001, 3.8291553E-001, 2.5704687E+002, 2.6576390E+002, 2.7167173E+002, 2.8067671E+002, 2.9778065E+002, 2.2706032E+002, 2.4226606E+002, 2.8435022E+002, 3.0616684E+002, 3.1770385E+002
 1.4200048E+003, 3.7955650E+001, 4.5323236E+001, 4.5056953E+001, 4.4853713E+001, 4.7658231E+001, 1.8746409E+002, 1.9411015E+002, 1.8629324E+002, 1.7616910E+002, 1.5750650E+002, 1.0557006E+002, 5.6509825E+001, 5.7588919E+001, 6.0926905E+001, 6.2927387E+001, 6.5013936E+001, 6.3750564E+001, 9.3318741E-002, 9.6081032E-002, 1.5657529E+000, 1.6680997E+000, 1.6683904E+000, 1.5168101E+000, 3.2668160E-001, 3.5631396E-001, 3.7870978E-001, 4.1244082E-001, 2.5311749E+002, 2.5971354E+002, 2.6534811E+002, 2.7355569E+002, 2.8633937E+002, 2.1952718E+002, 2.3562591E+002, 2.8083415E+002, 2.9851993E+002, 3.0941433E+002
